id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21877277,*Spacious 1BR | Family Friendly | Steps to PATH,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72459,-74.03599,Entire home/apt,295,2,5,2020-12-24,0.35,51,365
21877590,"For Business,1BR #BBS JC|Perfect for Travel Nurses",95459395,Bluebird,,Ward E (councilmember James Solomon),40.72514,-74.03705,Entire home/apt,162,27,0,,,51,365
21878207,Clean+Modern 1BR in Newport JC by Bluebird Suites,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72392,-74.03591,Entire home/apt,169,3,1,2018-06-07,0.03,51,343
21878378,Business Pleasure 1BR |Bluebird|Work Desk and W-Fi,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72481,-74.03559,Entire home/apt,154,7,0,,,51,85
21922225,"Charming Jersey City Apartment, NYC Skyline Views",40634230,Jeff & Vera,,Ward F (councilmember Jermaine D. Robinson),40.71796,-74.06563,Entire home/apt,81,30,101,2020-03-13,2.50,1,0
21923148,Jersey City Fully Renovated w/ Washer/Dryer,52789828,Jon,,Ward D (councilmember Michael Yun),40.74991,-74.04776,Entire home/apt,65,1,156,2021-04-21,3.79,21,287
21924662,Private One Bedroom Apartment Close to NYC.,15788962,Steve,,Ward C (councilmember Richard Boggiano),40.74184,-74.05163,Entire home/apt,70,2,51,2020-02-17,1.24,1,52
21969733,BRIGHT HOMEY AND COZY  MINUTES TO NEW YORK  CITY,49375477,Kenia & Rod,,Ward D (councilmember Michael Yun),40.74981,-74.05034,Entire home/apt,86,2,116,2021-04-05,2.81,2,231
22036898,"4BR/2Ba: 20-30 minutes to Times Square, WTC/FiDi",89769986,Alan,,Ward D (councilmember Michael Yun),40.74944,-74.05161,Entire home/apt,170,29,66,2020-10-07,1.64,1,0
22172238,Private Spacious 2 Bedroom Apartment,161963496,Kathleen,,Ward F (councilmember Jermaine D. Robinson),40.70795,-74.07459,Entire home/apt,95,2,63,2020-01-01,1.55,1,333
22193662,"160 ""1S"" Private Bright Cozy Room/fast WIFI",6958867,Henry,,Ward D (councilmember Michael Yun),40.74897,-74.04979,Private room,30,29,41,2021-01-19,1.00,25,85
22204844,"*****Upscale in Prime Area, Minutes to Subway/Path",17032715,Denis,,Ward C (councilmember Richard Boggiano),40.73016,-74.0686,Entire home/apt,122,6,45,2020-02-23,1.12,6,179
22227222,NEW-Cozy Guest Room Near New York City #G1,81986778,Mar,,Ward C (councilmember Richard Boggiano),40.73951,-74.05003,Private room,55,1,74,2021-04-21,1.82,3,264
22242379,Lux 1 Bedroom w/wifi at Newport Jersey City,9419684,Churchill,,Ward E (councilmember James Solomon),40.72222,-74.0361,Entire home/apt,140,27,2,2018-06-30,0.05,45,365
22266887,":-0 Fashionable&Spacious, 8-10 ppl From Super Host",17032715,Denis,,Ward C (councilmember Richard Boggiano),40.72896,-74.06855,Entire home/apt,127,6,42,2020-03-20,1.04,6,179
22407644,Cosy room on Grove st 9min to NYC w/ breakfast,163951859,Meds,,Ward E (councilmember James Solomon),40.71769,-74.04324,Private room,120,90,15,2020-02-16,0.37,1,68
22477640,Lux 1 Bedroom w/wifi at Newport Jersey City,9419684,Churchill,,Ward E (councilmember James Solomon),40.7229,-74.03558,Entire home/apt,208,27,1,2018-01-01,0.02,45,365
22503391,Private Room & Bath in Massive Loft w/Parking!,8522140,Janis,,Ward F (councilmember Jermaine D. Robinson),40.71086,-74.0598,Private room,100,2,2,2018-07-27,0.05,1,90
22572143,LUXURY Apartment 14Mins to NYC/ Backyard Fast WiFi,5172117,Emmanuel,,Ward D (councilmember Michael Yun),40.75336,-74.05262,Entire home/apt,649,2,25,2020-11-27,1.26,2,71
22790239,❤️ Tiny House in the Garden | NYC | NJC l NEW,17378729,Dorina,,Ward B (councilmember Mira Prinz-Arey),40.72674,-74.07997,Entire home/apt,61,2,101,2021-04-18,2.70,3,205
22791970,Luxury Private Jersey City Two Bedroom Apartment,9419684,Churchill,,Ward E (councilmember James Solomon),40.72285,-74.03588,Entire home/apt,219,27,2,2018-09-25,0.06,45,338
22828277,"520 ""4"" Private room with laundry/Path to NYC/WIFI",6958867,Henry,,Ward E (councilmember James Solomon),40.72888,-74.04276,Private room,25,29,33,2021-04-05,0.83,25,79
22841585,JerseyCityHts - True Airbnb Experience (Co-exist),126017439,Jonathan,,Ward D (councilmember Michael Yun),40.74604,-74.04218,Private room,60,1,159,2020-09-07,4.06,1,0
23180488,Upscale Jercy City Medical 1BR Apt Metropolitan,163251048,Jen,,Ward E (councilmember James Solomon),40.72327,-74.03688,Entire home/apt,165,27,0,,,10,127
23183117,Upscale JC Medical 1BR with Stunning River Views!,163251048,Jen,,Ward E (councilmember James Solomon),40.72469,-74.03726,Entire home/apt,165,27,0,,,10,127
23184387,Modern Jersey City Medical 1BR Apt + pool + gym!,163251048,Jen,,Ward E (councilmember James Solomon),40.72472,-74.03556,Entire home/apt,165,27,0,,,10,127
23185254,HighEnd Furnished JC Medical 1BR Apt - 24H Doorman,163251048,Jen,,Ward E (councilmember James Solomon),40.72344,-74.03552,Entire home/apt,165,27,0,,,10,127
23198899,Lux Jersey City Medical 2BR - Stunning River Views,163251048,Jen,,Ward E (councilmember James Solomon),40.72449,-74.03687,Entire home/apt,220,27,0,,,10,122
23199523,Upscale Jersey City 2BR Apt at Metropolitan,163251048,Jen,,Ward E (councilmember James Solomon),40.72501,-74.03706,Entire home/apt,220,27,1,2018-12-06,0.03,10,127
23199965,Upscale JC Medical 2BR with Stunning River Views!,163251048,Jen,,Ward E (councilmember James Solomon),40.7239,-74.03745,Entire home/apt,220,27,1,2019-10-04,0.05,10,122
23226578,Stylish Jersey City Apartment Close to NYC,152690688,Lycette,,Ward D (councilmember Michael Yun),40.75147,-74.04753,Entire home/apt,80,2,81,2021-03-14,2.23,1,247
23231832,Newly built 1 bedroom close to Manhattan,4438828,Richard,,Ward B (councilmember Mira Prinz-Arey),40.71464,-74.09077,Entire home/apt,86,2,70,2021-03-21,1.82,1,123
23248742,Jersey City Medical Studio Apt Next To NYC!,163251048,Jen,,Ward E (councilmember James Solomon),40.7239,-74.03734,Entire home/apt,219,3,0,,,10,0
23250044,Jersey City Medical Studio - Stunning River Views!,163251048,Jen,,Ward E (councilmember James Solomon),40.72393,-74.03543,Entire home/apt,155,27,0,,,10,0
23252244,"Newly-Renovated, Modern 1BR Apt in Prime Location",57140798,Suzanne,,Ward E (councilmember James Solomon),40.72521,-74.04351,Entire home/apt,114,2,114,2021-04-25,3.45,1,39
23359316,"Comfortable, Clean Downtown Jersey City Condo",166490138,Cynthia,,Ward E (councilmember James Solomon),40.72529,-74.04983,Entire home/apt,149,150,8,2020-12-31,0.22,1,288
23378308,"160 ""2F"" Private room right by NYC & DownT JC/WIFI",6958867,Henry,,Ward D (councilmember Michael Yun),40.75067,-74.04842,Private room,30,29,24,2021-01-10,0.72,25,83
23379364,"Big Private room right by NYC, new house WIFI",1410306,Eugene,,Ward D (councilmember Michael Yun),40.74983,-74.05004,Private room,33,29,49,2021-03-29,1.27,24,90
23562955,"Stylish, eclectic 2BR Apt⭐Backyard ⭐30 Mins to NYC",10921125,Alex,,Ward B (councilmember Mira Prinz-Arey),40.71063,-74.08553,Entire home/apt,100,29,136,2021-04-14,3.60,2,333
23567323,"Large room in Brownstone, laundry min Path NY WIFI",1410306,Eugene,,Ward E (councilmember James Solomon),40.72793,-74.04195,Private room,30,29,55,2021-02-24,1.44,24,84
23629327,Newly renovated apartment  minutes from Manhattan,94112465,Jason,,Ward C (councilmember Richard Boggiano),40.73176,-74.05276,Entire home/apt,95,29,102,2020-03-11,2.69,1,150
23644595,kuber properties,176933129,Sonu,,Ward C (councilmember Richard Boggiano),40.73786,-74.05561,Entire home/apt,50,15,0,,,1,362
23752956,Big Bright room New House WiFi minutes to NY,1410306,Eugene,,Ward D (councilmember Michael Yun),40.75115,-74.05009,Private room,33,29,37,2021-03-29,0.98,24,86
23769646,Luxury Private room in Jersey City with Jet Bath,175743992,Stephen,,Ward E (councilmember James Solomon),40.71468,-74.03999,Private room,100,1,25,2020-01-02,0.66,4,180
23770463,Luxury Private Room/Mins from NYC/JerseyCity,175743992,Stephen,,Ward E (councilmember James Solomon),40.7144,-74.03619,Private room,100,1,17,2019-12-10,0.45,4,365
23791896,118 Magnolia Ave 1B,178535875,Elizabeth,,Ward C (councilmember Richard Boggiano),40.73138,-74.05914,Hotel room,115,1,95,2021-04-04,2.51,15,365
23809128,116 Magnolia Ave 6A,178535875,Elizabeth,,Ward C (councilmember Richard Boggiano),40.73132,-74.05905,Hotel room,115,1,80,2021-04-05,2.14,15,364
23843034,116 Magnolia Ave 4A,178535875,Elizabeth,,Ward C (councilmember Richard Boggiano),40.73132,-74.05905,Private room,100,1,99,2021-02-12,2.64,15,365
23860237,118 Magnolia Ave 8B,178535875,Elizabeth,,Ward C (councilmember Richard Boggiano),40.73138,-74.05914,Hotel room,100,1,95,2020-10-25,2.52,15,364
23860596,116 Magnolia Ave 2A,178535875,Elizabeth,,Ward C (councilmember Richard Boggiano),40.73132,-74.05905,Hotel room,80,1,92,2021-04-02,2.43,15,365
23872195,"*LEGAL* Modern Apt, dwntwn JC 8mins to NYC (APT 3)",21009089,Vanessa & Gil,,Ward E (councilmember James Solomon),40.72519,-74.04518,Entire home/apt,105,2,159,2021-04-18,4.24,2,235
23879349,Dharma | Jersey City | Private 1BR + City Views,291908,Dharma,,Ward E (councilmember James Solomon),40.71448,-74.03544,Entire home/apt,185,3,116,2021-02-21,3.76,2,35
23895525,Dharma | Jersey City | Spacious 2BR + City Views,291908,Dharma,,Ward E (councilmember James Solomon),40.7158,-74.03548,Entire home/apt,271,7,66,2021-01-02,1.98,2,35
23897095,118 Magnolia Ave 11B,178535875,Elizabeth,,Ward C (councilmember Richard Boggiano),40.73138,-74.05914,Hotel room,125,1,81,2020-03-04,2.18,15,364
23905194,116 Magnolia Ave 3A,178535875,Elizabeth,,Ward C (councilmember Richard Boggiano),40.73164,-74.05875,Hotel room,86,1,105,2021-04-09,2.78,15,357
23924196,118 Magnolia Ave 3B,178535875,Elizabeth,,Ward C (councilmember Richard Boggiano),40.73198,-74.05831,Hotel room,80,1,88,2020-08-22,2.34,15,364
23957017,116 Magnolia Ave 5A,178535875,Elizabeth,,Ward C (councilmember Richard Boggiano),40.73234,-74.05881,Hotel room,65,1,89,2021-04-08,2.45,15,364
23995759,"NYC Area, Elegant, 1 Bed Jersey City Suite For>$60",180434932,Irshad,,Ward B (councilmember Mira Prinz-Arey),40.73036,-74.08008,Entire home/apt,59,30,42,2020-12-31,1.25,1,252
24162894,A quiet place to live,182100608,Michelle,,Ward A (councilmember Denise Ridley),40.70019,-74.07977,Private room,150,30,0,,,1,363
24186040,116 Magnolia Ave 8A,178535875,Elizabeth,,Ward C (councilmember Richard Boggiano),40.73067,-74.05843,Hotel room,80,1,79,2021-04-11,2.13,15,356
24195401,Jersey City Home with exceptional art work.,18089474,Trevor,,Ward F (councilmember Jermaine D. Robinson),40.70425,-74.07635,Private room,50,30,0,,,1,0
24537136,Jersey City NJ | Luxury 1 Bedroom Apt w/ Amenities,9419684,Churchill,,Ward E (councilmember James Solomon),40.72335,-74.03725,Entire home/apt,129,27,4,2019-06-16,0.17,45,365
24539308,Classic 2 Bedroom Apartment in Jersey City Newport,9419684,Churchill,,Ward E (councilmember James Solomon),40.72387,-74.03715,Entire home/apt,249,27,2,2018-06-28,0.06,45,365
24539844,Luxury Furnished 2 Bedroom Apartment Jersey City,9419684,Churchill,,Ward E (councilmember James Solomon),40.72384,-74.03695,Entire home/apt,249,27,1,2020-01-03,0.06,45,365
24540481,118 Magnolia Ave 10B,178535875,Elizabeth,,Ward C (councilmember Richard Boggiano),40.73042,-74.05853,Hotel room,125,1,109,2020-10-04,2.99,15,365
24602605,"Beautiful Loft, with newly furnished chic bedroom.",46947788,Glenn,,Ward C (councilmember Richard Boggiano),40.73943,-74.06657,Private room,52,2,5,2018-09-27,0.14,1,0
24745372,❤️ Large&Sunny Apartment Close To NYC ❤️,17378729,Dorina,,Ward B (councilmember Mira Prinz-Arey),40.72845,-74.07729,Entire home/apt,112,30,100,2020-04-28,2.80,3,282
24947984,Fabulous private room 8 min walk to light rail,22502131,Sandra,,Ward F (councilmember Jermaine D. Robinson),40.70719,-74.07693,Private room,90,1,1,2018-05-16,0.03,1,362
24970274,Huge room Historic downtown min Grove to Path WIFI,1410306,Eugene,,Ward E (councilmember James Solomon),40.72937,-74.04051,Private room,49,29,44,2021-01-31,1.23,24,57
25001878,Fairmount Condo,189007693,Marvin,,Ward B (councilmember Mira Prinz-Arey),40.72434,-74.07205,Private room,65,1,1,2018-10-07,0.03,1,90
25054850,Spacious 4BR home 30 mins from NYC! Parking avail!,25954357,Leslie,,Ward D (councilmember Michael Yun),40.74487,-74.05824,Entire home/apt,310,3,77,2021-04-16,2.17,1,140
25078750,"160 ""1F"" Bright room minutes to Hoboken/NYC/WIFI",6958867,Henry,,Ward D (councilmember Michael Yun),40.74919,-74.05024,Private room,35,29,41,2020-08-01,1.18,25,76
25079666,Tiny House - Private Entry - Isolate close to NYC,178095045,Kristen,,Ward E (councilmember James Solomon),40.72334,-74.04913,Entire home/apt,121,28,93,2021-03-01,2.60,1,345
25122936,⭐Minutes to NYC⭐ Brownstone beauty | FREE PARKING,15266563,Tim And Stacey,,Ward C (councilmember Richard Boggiano),40.72468,-74.06631,Entire home/apt,125,1,119,2020-03-15,3.35,1,229
25214391,CLEAN & SAFE!  Historic Downtown 2 bed/2 bath,318287,Cindy,,Ward E (councilmember James Solomon),40.72946,-74.0418,Entire home/apt,161,6,31,2020-06-28,0.88,3,237
25225510,Jersey City Home,190595254,Allison,,Ward D (councilmember Michael Yun),40.74881,-74.04568,Entire home/apt,100,30,1,2018-09-03,0.03,1,112
25673036,charming basement studio for a couple getaway,160634543,Eugenia,,Ward A (councilmember Denise Ridley),40.69796,-74.09032,Entire home/apt,100,2,69,2020-01-01,1.98,1,0
25683832,"NYC 1 Stop! Luxury 2BR, Self-Check, Sanitized",112564374,Kevin,,Ward E (councilmember James Solomon),40.72395,-74.04201,Entire home/apt,143,2,24,2021-04-18,0.68,1,155
25802321,Split 5 BR/3 BA Townhouse in A+ Location! Sleeps 18!,106827457,Stephen,,Ward E (councilmember James Solomon),40.71772,-74.04683,Entire home/apt,199,2,4,2019-02-10,0.12,1,38
25867641,STUDIO  on John F. Kennedy Boulevard,37412692,Kim,,Ward C (councilmember Richard Boggiano),40.73327,-74.06308,Entire home/apt,189,365,7,2019-11-29,0.21,13,365
25967076,Luxury 1 bedroom apartment. 5Mins to the PATH,37412692,Kim,,Ward C (councilmember Richard Boggiano),40.73955,-74.06336,Entire home/apt,145,365,7,2020-03-08,0.21,13,365
26038001,Your own 2 BDR APT-20 min to NYC Times Sqr+Parking,195687914,Jody,,Ward D (councilmember Michael Yun),40.752,-74.04317,Entire home/apt,119,1,118,2020-03-01,3.42,1,262
26108361,"72 ""1"" Bright Room by light rail/bus to NYC/WIFI",6958867,Henry,,Ward F (councilmember Jermaine D. Robinson),40.71201,-74.07711,Private room,40,29,30,2020-06-12,0.87,25,8
26127300,"72 ""2"" Private room by light rail/bus to NYC/WIFI",6958867,Henry,,Ward F (councilmember Jermaine D. Robinson),40.71191,-74.07768,Private room,31,29,28,2020-10-25,0.81,25,56
26170009,"Comfortable 1 bedroom space, backyard. Sleeps 4.",169627897,Ashley,,Ward A (councilmember Denise Ridley),40.68772,-74.09812,Entire home/apt,52,2,113,2021-04-23,3.45,1,123
26199055,"72 ""3"" Huge Bright room by Iight rail/Bus/WIFI",6958867,Henry,,Ward F (councilmember Jermaine D. Robinson),40.71365,-74.07922,Private room,30,29,29,2021-03-05,0.85,25,85
26216865,Studio  ON Washington Blvd**20Mins to NYC,37412692,Kim,,Ward E (councilmember James Solomon),40.72301,-74.03633,Entire home/apt,175,365,3,2019-09-27,0.14,13,365
26231740,Private room by Light Rail stop min to NYc WIFI,1410306,Eugene,,Ward F (councilmember Jermaine D. Robinson),40.71374,-74.07876,Private room,22,29,24,2021-04-20,0.69,24,63
26283079,Modern Brownstone (entire apartment)1 stop to WTC,8387454,Vishnu,,Ward E (councilmember James Solomon),40.71545,-74.04165,Entire home/apt,85,18,3,2021-01-28,0.09,1,0
26294491,Big Sunny room by light rail/Bus to NYC WIFI,1410306,Eugene,,Ward F (councilmember Jermaine D. Robinson),40.71273,-74.07801,Private room,40,29,29,2019-11-04,0.84,24,148
26327895,"Big Backyard, 8 Min to New York City, 1",187905563,Kim,,Ward E (councilmember James Solomon),40.71875,-74.04396,Entire home/apt,90,29,115,2021-02-05,3.36,4,182
26395314,"Sean's Homestead,the Green Room.",198483375,Sean,,Ward E (councilmember James Solomon),40.71553,-74.03825,Private room,55,1,103,2021-04-04,3.04,3,173
26395486,"Sean's Jersey City Homestead,the Double Room.",198483375,Sean,,Ward E (councilmember James Solomon),40.71484,-74.03743,Private room,70,1,105,2021-03-24,3.13,3,168
26471782,2 BD 2 BA LUX CONDO Sleeps 8 - SmartHome+ Organic,199069859,M,,Ward C (councilmember Richard Boggiano),40.73826,-74.04959,Entire home/apt,249,28,53,2020-09-07,1.60,2,288
26536677,Entire apartment mins to NYC/walk to JSQ path/WIFI,6958867,Henry,,Ward C (councilmember Richard Boggiano),40.72767,-74.06657,Entire home/apt,69,29,43,2021-03-12,1.26,25,75
26560492,"A Cozy- 1 Bedroom, Bright, Spacious 7/10 mn to NYC",181682310,Walid,,Ward E (councilmember James Solomon),40.7204,-74.04286,Entire home/apt,178,2,17,2018-11-25,0.52,2,0
26749702,"airbnb.com/h/tranquilitystaycation
New listing",21963202,Journey,,Ward E (councilmember James Solomon),40.7147,-74.03634,Entire home/apt,1021,1,125,2020-06-25,4.07,1,267
26819420,Airbnb test not a real place plz don't book,18922004,Strayn,,Ward B (councilmember Mira Prinz-Arey),40.73652,-74.0754,Shared room,2000,1,0,,,1,0
26836919,5 Star 2FL Lux Loft in Jersey City 4 Min From NYC,201814861,Johnny,,Ward E (councilmember James Solomon),40.71526,-74.03446,Entire home/apt,501,1,35,2020-01-26,1.04,1,268
26846848,Small Private Room/Mins from NYC,175743992,Stephen,,Ward E (councilmember James Solomon),40.716,-74.03686,Private room,65,1,19,2020-02-15,0.60,4,363
26962744,"Wood Floors, Jacuzzi, steps to Light Rail",915721,Ray,,Ward F (councilmember Jermaine D. Robinson),40.7121,-74.06966,Entire home/apt,99,90,2,2019-10-04,0.06,2,364
27019912,Downtown Jersey City Home near PATH to NYC,151753395,Francis,,Ward E (councilmember James Solomon),40.724,-74.04353,Entire home/apt,68,30,59,2020-02-28,1.90,2,237
27115368,*30% Mthly Disc** -Spacious and Homely,13511924,Minhaj,,Ward D (councilmember Michael Yun),40.75051,-74.05369,Private room,48,28,21,2021-04-01,0.64,1,82
27135480,Jersey City Apartment Close to Path Train to NYC,204289111,Ryan,,Ward C (councilmember Richard Boggiano),40.73171,-74.05202,Entire home/apt,90,2,20,2021-04-04,0.60,1,12
27171111,City life with Escape close to NYC,204595230,Somanshu,,Ward E (councilmember James Solomon),40.72475,-74.04485,Entire home/apt,70,2,54,2021-04-01,2.01,3,359
27257632,"Sean's Jersey City Homestead,the Pink Room.",198483375,Sean,,Ward E (councilmember James Solomon),40.71579,-74.03778,Private room,55,1,111,2021-03-25,3.32,3,362
27262062,Million Dollar View,205350079,Philip,,Ward D (councilmember Michael Yun),40.75029,-74.03999,Private room,110,2,67,2020-02-16,2.03,1,324
27463037,2 Bedroom Pent House  in Downtown Jersey City.,37412692,Kim,,Ward E (councilmember James Solomon),40.71591,-74.03972,Entire home/apt,198,365,4,2018-11-19,0.12,13,365
27528475,MASTER BEDROOM FULLY FURNISHED,21091946,Nama,,Ward C (councilmember Richard Boggiano),40.73262,-74.05105,Private room,43,1,18,2021-02-14,0.54,1,365
27554115,Logan’s Lounge - A Dream,175412,Skyy,,Ward C (councilmember Richard Boggiano),40.73615,-74.05243,Private room,128,3,0,,,2,88
27573315,The Ed;  Luxury 4bed-8ppl Easy 2 NYC free parking,17264099,Amgad,,Ward B (councilmember Mira Prinz-Arey),40.71881,-74.08319,Entire home/apt,122,4,90,2021-04-02,2.89,2,294
27576825,1 bedroom apartment with lots of natural light,28118381,Marija,,Ward E (councilmember James Solomon),40.72224,-74.04218,Entire home/apt,100,3,1,2018-09-01,0.03,1,25
27577588,Luxury Studio ON Grove Street E0C - B1CA,37412692,Kim,,Ward E (councilmember James Solomon),40.71822,-74.03794,Entire home/apt,135,365,2,2019-09-16,0.06,13,1
27684147,"Big Backyard 8 Min to New York City, 3",187905563,Kim,,Ward E (councilmember James Solomon),40.71752,-74.0425,Entire home/apt,104,30,100,2020-07-19,3.06,4,183
27697479,"Entire apt with parking, mins to NYC/GroveSt Path",134137133,Mohit,,Ward F (councilmember Jermaine D. Robinson),40.72159,-74.04965,Entire home/apt,125,2,132,2020-09-18,4.14,1,0
27731621,"Cozy- Bedroom, 10 min from Manhattan.",181682310,Walid,,Ward E (councilmember James Solomon),40.72078,-74.04154,Private room,88,2,0,,,2,0
27785634,"*LEGAL* Cozy Apt Dwntwn JC, 8 mins to NYC(APT 2)",21009089,Vanessa & Gil,,Ward E (councilmember James Solomon),40.72494,-74.04625,Entire home/apt,109,2,96,2021-04-11,2.97,2,189
27977352,Private Jersey City Apt Near Transit-30 min to NYC,13195401,Ana,,Ward D (councilmember Michael Yun),40.74686,-74.04437,Entire home/apt,95,5,18,2020-12-31,0.57,3,189
28005413,Great space and prime location!!  Very walkable!,203134791,Chaya,,Ward D (councilmember Michael Yun),40.74334,-74.04478,Private room,35,1,58,2021-03-31,1.94,2,0
28108085,1 Bedroom Unit close to Mass trans into NYC,6472134,Pierre,,Ward B (councilmember Mira Prinz-Arey),40.72457,-74.07754,Entire home/apt,65,2,73,2021-04-22,2.30,2,57
28134707,COZY STUDIO APARTMENT!!! CLOSE TO JOURNAL SQUARE,212514767,Ajay,,Ward C (councilmember Richard Boggiano),40.73691,-74.06666,Entire home/apt,79,28,41,2021-03-28,1.29,1,330
28198779,"Charming Apt, Steps to Transit, 30 min to NYC",13195401,Ana,,Ward D (councilmember Michael Yun),40.74882,-74.04253,Entire home/apt,99,4,24,2020-12-04,0.75,3,294
28250390,Jersey city,14171217,,,Ward E (councilmember James Solomon),40.72156,-74.03439,Private room,75,1,10,2019-12-25,0.32,2,149
28365323,ADORABLE SUNNY BEDROOM - 10 MIN TO NYC,203121906,Zack,,Ward C (councilmember Richard Boggiano),40.7326,-74.05632,Private room,41,2,24,2020-11-09,1.08,10,352
28412436,Gorgeous Brownstone Apartment mins from NYC!!,214510194,Rody,,Ward F (councilmember Jermaine D. Robinson),40.71395,-74.07454,Entire home/apt,110,2,96,2021-04-25,3.02,1,151
28514571,Clean/Cute downtown JC - 2min to grove st path!,11260788,Jacqueline,,Ward E (councilmember James Solomon),40.72147,-74.04612,Private room,70,7,11,2019-01-01,0.35,1,89
28540225,LARGE-SUNNY BDROOM 10MIN TO NYC W/Private Entrance,203121906,Zack,,Ward C (councilmember Richard Boggiano),40.73227,-74.05653,Private room,49,2,11,2020-09-08,0.36,10,331
28599060,Jersey City min to NYC by PATH or Holland Tunnel,101618045,Brittany,,Ward E (councilmember James Solomon),40.72607,-74.04627,Entire home/apt,400,3,54,2020-03-17,1.70,1,0
28605886,Spacious 1 bedroom on Kennedy Boulevard,37412692,Kim,,Ward C (councilmember Richard Boggiano),40.73443,-74.06515,Entire home/apt,159,365,1,2019-11-29,0.06,13,365
28692702,Rustic Charm w/NYC Views,21213075,Kristen,,Ward D (councilmember Michael Yun),40.74551,-74.04294,Private room,69,2,2,2019-06-18,0.07,1,89
28696645,"Nice room Queen bed, table WIFI minutes to NYC",1410306,Eugene,,Ward D (councilmember Michael Yun),40.75355,-74.04546,Private room,40,29,29,2020-10-13,0.92,24,143
28720518,Private Entry Studio Near Manhattan with Backyard,1254141,Dasha&Taylor,,Ward C (councilmember Richard Boggiano),40.73863,-74.06001,Entire home/apt,54,2,61,2020-03-12,2.19,1,20
28740767,Small Room In a Very Large Luxury Condo,175743992,Stephen,,Ward E (councilmember James Solomon),40.71471,-74.03658,Private room,65,3,1,2018-09-30,0.03,4,90
28763257,Jersey city home near NYC,216962688,Andre,,Ward D (councilmember Michael Yun),40.75413,-74.0459,Private room,39,1,16,2021-04-01,0.52,1,233
28789319,Fully Renovated Apartment Stone's Throw From NYC,52789828,Jon,,Ward B (councilmember Mira Prinz-Arey),40.71388,-74.0867,Entire home/apt,64,1,99,2021-04-13,3.14,21,326
28789989,Brand New Apartment Stone's Throw From NYC,52789828,Jon,,Ward B (councilmember Mira Prinz-Arey),40.71399,-74.08596,Entire home/apt,64,1,125,2021-02-15,3.98,21,305
28844888,"Cozy, modern Apartment  20min to NYC",122177964,Henry & JC,,Ward C (councilmember Richard Boggiano),40.73528,-74.05854,Entire home/apt,133,29,81,2021-01-19,2.59,4,6
28845460,"Downtown JC room w/ Private Bath, 10 min to WTC",8687189,Roy,,Ward E (councilmember James Solomon),40.72063,-74.04422,Private room,87,3,56,2020-03-06,1.81,1,24
28908351,Big 2 room Loft min to Grove PATH 10m NYc WIFI,1410306,Eugene,,Ward E (councilmember James Solomon),40.72161,-74.04448,Entire home/apt,66,29,20,2021-02-28,0.64,24,86
28908499,"Spacious Jersey City Apartment, 30 Min to NYC",13195401,Ana,,Ward D (councilmember Michael Yun),40.74721,-74.04429,Entire home/apt,100,3,11,2020-05-04,0.35,3,173
28939391,2 BR+Backyard in Historic Rowhouse 15 min to NYC,26065868,Michelle,,Ward E (councilmember James Solomon),40.72552,-74.0446,Entire home/apt,129,2,67,2021-04-25,2.19,1,9
28961136,2 bed/1 Bath Sleeps 8! In the heart of Downtown JC,218296874,Keith,,Ward F (councilmember Jermaine D. Robinson),40.71859,-74.04956,Entire home/apt,160,2,43,2020-01-02,1.40,1,173
29003355,"Sunny & Comfy Room in JC, 30 min Times Square!!",46626565,Tracy,,Ward D (councilmember Michael Yun),40.74872,-74.05833,Private room,50,29,0,,,1,0
29208054,Luxury 1BR on Journal Square.,37412692,Kim,,Ward C (councilmember Richard Boggiano),40.73341,-74.06522,Entire home/apt,135,365,2,2020-02-03,0.07,13,365
29260852,❤️Designer apt ⭐Newly Renovated ⭐ 30 mins to NYC,10921125,Alex,,Ward B (councilmember Mira Prinz-Arey),40.71232,-74.08636,Entire home/apt,87,29,104,2021-04-22,3.47,2,346
29313631,Huge Modern Home  20 mins to NYC,13060870,Jerry & JC,,Ward D (councilmember Michael Yun),40.75418,-74.04528,Entire home/apt,109,14,60,2021-01-04,1.95,1,1
29393264,"520 ""2"" Private room/Laundry/ walk to Path/WIFI",6958867,Henry,,Ward E (councilmember James Solomon),40.7295,-74.0411,Private room,26,29,44,2021-03-16,1.44,25,67
29465085,Spring Delight Off of Grove St (1 block to Train),43673554,Christian W.,,Ward E (councilmember James Solomon),40.72024,-74.04448,Entire home/apt,125,3,66,2020-01-01,2.18,3,0
29479790,5 Bed 3 Bath Condo w/ parking. 20 mins to NYC,137130688,Leo,,Ward F (councilmember Jermaine D. Robinson),40.71199,-74.0726,Entire home/apt,260,2,88,2021-04-07,2.89,3,209
29515104,15 Min NYC ADJST BED! Organic Smart 8!,199069859,M,,Ward C (councilmember Richard Boggiano),40.73893,-74.05002,Entire home/apt,179,28,72,2021-02-16,2.39,2,290
29515593,Casa Cultura Lovers Jersey City Apt Close to NYC,15586683,Viannca,,Ward A (councilmember Denise Ridley),40.70527,-74.08841,Entire home/apt,73,2,67,2021-04-18,2.22,1,280
