id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5570,Ocean front condo on the sand,8435,Jef Karchin,,Mission Bay,32.78481,-117.25313,Entire home/apt,2050,3,0,,,3,165
29967,"Great home, 10 min walk to Beach",129123,Michael,,Pacific Beach,32.80751,-117.2576,Entire home/apt,242,4,66,2021-06-30,0.49,5,209
38245,Point Loma: Den downstairs,164137,Melinda,,Roseville,32.74217,-117.21931,Private room,74,1,143,2019-10-20,1.46,3,325
54001,"La Jolla Cottage Blocks to Ocn; 2Bdms, 1Bth.",252692,Marsha,,La Jolla,32.81301,-117.26856,Entire home/apt,167,5,264,2021-07-11,5.59,2,62
62274,"charming, colorful, close to beach",302986,Isabel,,Pacific Beach,32.80583,-117.24244,Entire home/apt,83,1,659,2021-06-27,6.15,2,288
62949,Pacific Beach Cozy Private Hideaway Bikes Included,21532,Lisa,,Pacific Beach,32.80885,-117.23043,Entire home/apt,94,1,784,2021-07-11,9.74,2,42
67441,Canyon apartment hideaway,332552,Peter,,College Area,32.76347,-117.07753,Entire home/apt,73,30,5,2021-05-31,0.07,5,287
67520,NEW Downtown Loft - Breakfast & Beverages Included,333136,Amber,,East Village,32.7113,-117.15166,Entire home/apt,172,3,8,2021-07-12,0.07,3,323
75668,San Diego Living by JA 2,401936,Johnathon,,North Hills,32.74699,-117.14243,Private room,45,2,195,2020-09-30,2.32,2,85
77785,"Ideal for Work, Med Students, Grad Students",417659,Alicia,,Old Town,32.74827,-117.19059,Private room,72,32,17,2020-10-16,0.44,1,132
79300,San Diego living by JA 1,401936,Johnathon,,North Hills,32.74715,-117.1428,Private room,50,2,158,2021-06-21,2.40,2,137
103417,"La Jolla Retreat-Zen Lifestyle, More than a Room",252692,Marsha,,La Jolla,32.81321,-117.26853,Private room,123,4,225,2021-07-10,5.73,2,256
103720,Gaslamp Room - Hillcrest House Bed & Breakfast,507423,Ann,,Midtown,32.74779,-117.1648,Entire home/apt,189,1,74,2021-06-20,0.64,8,335
108349,Felspar Townhome- Beach Living by Boardwalk & Pier,546519,Juliana,,Pacific Beach,32.79783,-117.25416,Entire home/apt,467,6,153,2021-06-22,1.93,2,80
119063,Cheery Yellow Beach House,601369,Yellow Beach House,,Pacific Beach,32.79564,-117.24916,Entire home/apt,178,3,20,2021-02-26,0.28,1,139
126344,"Tourmaline House - Steps to Beach, Pet-Friendly",546519,Juliana,,Pacific Beach,32.80751,-117.25728,Entire home/apt,507,2,165,2021-07-09,1.75,2,169
132966,Water View Studio in Pacific Beach!,555739,Rosana,,La Jolla,32.80934,-117.25913,Entire home/apt,80,31,27,2021-05-15,0.30,1,232
146886,"Downtown, Spacious and Bright with Balcony!",710122,Kelly,,Grant Hill,32.70928,-117.14222,Entire home/apt,79,14,19,2019-06-08,0.26,11,16
149548,"Mission Bay Getaway, Near beaches! SUPER SANITIZED",721326,Olivia,,Bay Park,32.79993,-117.20067,Private room,66,3,207,2021-06-27,2.23,2,131
161818,Great Neighborhood-1 Bedroom in a 3 BR house. .,773869,Steve And Kyle(She'S A Girl),,Kensington,32.77191,-117.09971,Private room,73,28,52,2020-03-31,1.13,1,326
165967,MIKE'S PLACE - A PRIVATE  COTTAGE,790976,Mike,,West University Heights,32.75314,-117.15142,Entire home/apt,125,3,595,2021-07-05,5.96,2,251
167804,"Mission Bay Retreat Studio, near Beaches, La Jolla",721326,Olivia,,Bay Park,32.80135,-117.20282,Private room,66,3,79,2021-07-09,1.68,2,147
168415,Travel Twin Artist Retreat w/ Pool & Jacuzzi!,766039,Pamela,,Bird Land,32.78175,-117.16045,Private room,99,5,68,2021-06-27,0.91,4,32
170421,Traveler's Haven 2 - Central to all,799669,Mary,,Mira Mesa,32.91068,-117.13051,Private room,55,2,53,2019-07-31,0.58,1,0
171212,Entire 3BR/2BA Condo in Beautiful Del Mar!,816767,Kayvon,,Carmel Valley,32.94568,-117.23229,Entire home/apt,193,30,50,2021-06-07,2.12,1,287
172519,Upstairs Room/Pt. Loma,164137,Melinda,,Roseville,32.73936,-117.21747,Private room,85,2,53,2019-01-13,0.88,3,162
175119,"Private bed&bath (sorry, closed for pandemic)",836963,Kevin,,Talmadge,32.76687,-117.09017,Private room,95,1,99,2021-06-27,0.92,1,76
176588,Mission Bay Cottage - SAN DIEGO,2139569,Doug,,Moreno Mission,32.77361,-117.2004,Entire home/apt,89,3,199,2021-04-04,6.17,1,256
182428,Adorable South Mission Studio 5- 1block to Ocean,874515,Luke,,Mission Bay,32.76411,-117.25139,Entire home/apt,210,3,6,2020-05-31,0.07,30,339
184238,"Ocean Beach, Ocean views, hot tub, garage parking!",883704,Scott,,Loma Portal,32.74109,-117.24503,Entire home/apt,180,3,421,2021-07-11,5.41,1,295
190225,LJ Village charming home with private pool & spa,918513,Paige,,La Jolla,32.84006,-117.26922,Entire home/apt,587,3,175,2021-07-13,2.65,1,212
211583,"The Happy Little Cottage, just steps to sand...",1090651,J-Me & Clark,,Mission Bay,32.76757,-117.25103,Entire home/apt,280,3,178,2021-06-29,3.65,1,135
213653,Beautiful Ocean View & Torrey PInes Serenity,660996,Kathy,,Torrey Pines,32.92565,-117.24847,Entire home/apt,913,5,40,2020-11-22,0.47,1,149
241210,Room for rent in North Park Home near DT San Diego,1265742,Deborah,,North Hills,32.75819,-117.13749,Private room,60,1,85,2020-12-02,1.12,1,236
246264,Central San Diego At Your Doorstep One Bedroom,1291828,Tomio,,Linda Vista,32.79579,-117.17383,Entire home/apt,89,31,60,2019-11-08,1.43,5,110
248857,Fabulous 2 Story - Little Italy & Gaslamp District,333136,Amber,,East Village,32.7121,-117.15455,Entire home/apt,152,3,40,2021-05-26,0.36,3,227
252289,Private oasis w/ jacuzzi,861840,Catherine,,Old Town,32.75233,-117.17709,Entire home/apt,237,2,335,2021-07-05,3.56,1,283
269843,Twin Corner Artist Retreat w/ Pool & Jacuzzi!,766039,Pamela,,Bird Land,32.78175,-117.16045,Private room,99,5,76,2018-12-08,0.70,4,32
273134,Master Bed/Bath Artist Retreat w/ Pool & Jacuzzi!,766039,Pamela,,Bird Land,32.78175,-117.16045,Private room,147,3,57,2021-06-27,0.54,4,147
274943,"Great Location, Modern and Affordable!",710122,Kelly,,Grant Hill,32.70749,-117.14328,Entire home/apt,99,7,21,2020-06-17,0.18,11,8
275539,Great Location!  Super Central! Balcony Apartment,710122,Kelly,,Grant Hill,32.70896,-117.1422,Entire home/apt,79,14,10,2020-01-01,0.09,11,8
275557,"Bright, Ground Level, Designer, Studio Suite",710122,Kelly,,Grant Hill,32.70724,-117.14224,Entire home/apt,69,30,14,2021-01-06,0.22,11,22
275560,Great Location!  Spacious and Elegant!,710122,Kelly,,Grant Hill,32.70777,-117.14374,Entire home/apt,79,14,8,2019-12-13,0.39,11,8
275566,Fantastic Location!  Spacious and Elegant!,710122,Kelly,,Grant Hill,32.70908,-117.14391,Entire home/apt,89,30,13,2021-01-03,0.34,11,8
275567,Luxurious and Affordable!  Economy Apartment!,710122,Kelly,,Grant Hill,32.70735,-117.14323,Entire home/apt,89,14,30,2020-06-12,0.27,11,8
278138,Comfy Room Close to Everything !!,1451910,Mike & Deborah,,Scripps Ranch,32.90738,-117.08818,Private room,68,2,86,2021-07-05,0.79,2,359
278158,Comfy & Cozy Room for Travelers,1451910,Mike & Deborah,,Scripps Ranch,32.90847,-117.08776,Private room,68,1,42,2021-07-11,0.50,2,362
279012,Tropical Home Near Beach w/ Hot Tub,1451027,Rebecca,,Loma Portal,32.73183,-117.2427,Entire home/apt,235,3,23,2019-08-06,0.21,1,195
281817,Private & Quiet Detached Cottage. No A/C,1468925,Sam,,South Park,32.72836,-117.12349,Entire home/apt,95,28,213,2021-05-28,3.41,1,209
289088,"Quiet studio: King bed, AC, Washer",1501859,Belinda,,Midtown,32.74277,-117.17735,Entire home/apt,93,2,286,2021-07-12,3.02,2,11
292285,Sleek & Modern OB Condo 2+2 BCH,466847,Heather,,Loma Portal,32.75031,-117.23056,Entire home/apt,91,31,50,2021-05-16,0.72,1,127
293609,Stunning Home -Indoor/Outdoor Style,1502676,Aaron,,West University Heights,32.75906,-117.14445,Entire home/apt,218,1,244,2021-07-11,3.37,4,265
299720,Bankers Hill Studio by Balboa Park,384706,Dhiraj,,Midtown,32.73464,-117.16452,Entire home/apt,115,28,45,2021-06-01,0.52,1,196
331892,In the heart of San Diego and UCSD Medical Center,1689428,Gene,,Midtown,32.74957,-117.16708,Private room,65,2,90,2020-02-19,1.49,1,287
343495,Private & Cozy Bohemian OB Cottage,1012168,Chuck & Helen,,Ocean Beach,32.75152,-117.24682,Entire home/apt,155,5,343,2021-06-28,4.49,1,51
359971,Hillcrest - (close to Zoo & Balboa Park),1821106,Marcela,,West University Heights,32.75568,-117.14679,Entire home/apt,99,28,83,2019-12-25,1.27,1,44
366811,Private Floor to yourselves with game room,1852011,Brian,,Clairemont Mesa,32.81801,-117.16826,Entire home/apt,90,3,274,2020-02-17,3.24,1,11
385760,"Super location,  beautiful neighborhood",1486293,Ann,,Loma Portal,32.75711,-117.22541,Private room,45,31,88,2021-06-06,0.91,1,102
393042,Twin Bed  Upstairs,164137,Melinda,,Roseville,32.74036,-117.21963,Private room,122,1,46,2020-02-16,0.43,3,64
394524,Private Studio a few steps away from the beach,1972369,Edward,,Pacific Beach,32.80135,-117.25774,Entire home/apt,173,2,113,2021-06-05,1.16,1,337
396390,Independent room in the back garden,1980775,Shirley,,Midtown,32.74359,-117.17584,Entire home/apt,74,3,166,2021-06-28,5.08,1,323
401431,Charming Ocean Beach cottage,2003694,Edwin,,Ocean Beach,32.75103,-117.24745,Entire home/apt,129,3,58,2021-06-02,0.54,3,218
410726,Wonderful La Jolla Beach Retreat!,2044776,Mauricio,,La Jolla,32.83452,-117.27772,Entire home/apt,450,3,171,2020-11-29,3.31,1,77
426121,Sunset Suites - Charming Apt with Roof-top Patio,2118023,Tricia,,Midtown,32.74271,-117.1773,Entire home/apt,115,1,120,2021-04-25,5.59,1,212
438786,1925 Hillcrest home w Large Outdoor Living Patio!,2165667,Camila,,North Hills,32.74966,-117.14462,Entire home/apt,114,1,502,2021-06-26,7.02,2,313
466663,Walk to bay/downtwn  park BLUE ROOM,2315442,Michael,,Park West,32.72699,-117.16578,Private room,98,1,643,2021-06-20,8.68,10,70
468475,Garden Cottage blocks to bay/dwntwn,2315442,Michael,,Park West,32.72857,-117.16604,Private room,104,1,576,2021-06-30,6.93,10,65
470519,Walk To All Bay/Park/Zoo/Gaslamp/Convention/ATTIC,2315442,Michael,,Park West,32.72796,-117.1657,Private room,90,1,578,2021-07-05,6.03,10,42
470520,Outdoor shower walk to all Greenrom,2315442,Michael,,Park West,32.72839,-117.16589,Private room,98,1,732,2021-06-27,7.59,10,58
472433,Beachfront La Jolla Home - Sunsets!,2342941,John,,La Jolla,32.82787,-117.27975,Entire home/apt,1200,3,34,2021-06-30,0.36,1,178
479322,Downtown close-Hip apartment,2253314,Rene,,Grant Hill,32.71224,-117.14387,Entire home/apt,129,3,493,2021-07-09,5.09,2,12
483463,Urban San Diego Cottage with Garden,2393291,Tricia,,Normal Heights,32.75748,-117.12138,Entire home/apt,125,7,187,2021-05-18,2.63,1,5
483688,Quaint cottage near USD/Old Town and trolley line,2385909,James,,Moreno Mission,32.76597,-117.19067,Entire home/apt,194,2,256,2021-06-30,3.50,5,48
500915,Craftsman in hip area near downtown,2471170,Matthew,,South Park,32.7264,-117.12624,Entire home/apt,254,3,44,2021-06-27,0.60,1,14
506774,Cozy Backyard Cottage in South Park,2498685,Joy,,Balboa Park,32.71941,-117.129,Entire home/apt,96,5,317,2021-06-17,6.66,2,316
519849,Eco Luxury Casita,2558457,Kristen,,Mission Bay,32.78917,-117.23352,Entire home/apt,200,4,124,2021-06-28,2.59,1,181
522108,Charming Craftsman in South Park,2498685,Joy,,South Park,32.71905,-117.12887,Entire home/apt,200,2,34,2020-03-16,0.45,2,9
528113,"Stylish Modern Condo, Stunning Views",2594906,Wendy,,Midtown,32.73608,-117.16177,Entire home/apt,84,30,31,2021-04-30,0.29,1,32
531406,Extreme home stay in La Jolla!,2608408,Cooleen & Ted,,La Jolla,32.83277,-117.25975,Private room,150,2,70,2018-09-22,0.68,1,195
531591,Univ. Heights Private Condo w/Nice Garage Parking,31656,Michelle & Liam,,North Hills,32.75238,-117.14018,Entire home/apt,499,365,1,2016-03-21,0.02,2,365
560227,Mission Bay Luxury Home - Views to Ocean & Bay,57109,William,,Mission Bay,32.7873,-117.25408,Entire home/apt,429,30,2,2012-11-24,0.02,2,209
561997,"ENCHANTING SANCTUARY, CENTRAL TO ALL",2740315,Beverlee,,Bay Park,32.80576,-117.1955,Entire home/apt,399,3,125,2021-07-10,1.14,1,326
563806,803 El Carmel - Deluxe Town Home,2772383,San Diego,,Mission Bay,32.77816,-117.25234,Entire home/apt,375,3,1,2016-10-03,0.02,25,49
571822,La Jolla Kid Friendly Beach House,470998,Miriam,,La Jolla,32.81561,-117.26318,Entire home/apt,593,3,187,2021-06-23,3.21,1,272
576112,Casita 2 Blocks to Beach,2833833,Ryder & Michelle,,Pacific Beach,32.80451,-117.25308,Entire home/apt,135,2,595,2021-07-08,7.04,5,39
585426,4 Br Large Family House Normal Heights San Diego,2885527,Linda,,Normal Heights,32.76731,-117.125,Entire home/apt,289,3,117,2021-07-10,1.18,5,105
585469,Aunt Chris' San Diego Getaway New and Improved,2886419,Christine,,South Park,32.72963,-117.12269,Entire home/apt,120,2,485,2021-07-02,5.86,1,243
587471,"OMG Views! Spacious-Modern, Jacuzzi, Beach & City",266381,Sean,,Ocean Beach,32.73408,-117.25157,Entire home/apt,1021,4,38,2021-04-18,0.57,1,188
589214,MOST POPULAR LISTING WALK TO BAY DOWNTOWN PARK/ZOO,2315442,Michael,,Park West,32.72781,-117.16383,Private room,111,1,818,2021-06-29,9.28,10,38
589254,Hillcrest San Diego Midcentury Bedroom Bathroom,1117966,John,,Midtown,32.74217,-117.16377,Private room,75,7,193,2021-06-27,4.69,2,283
591575,Luxury Condo with Ocean Views,2919820,Karl,,La Jolla,32.82898,-117.27846,Entire home/apt,500,3,73,2021-07-08,1.18,2,31
597609,Vista Del Mar Two,2919820,Karl,,La Jolla,32.82901,-117.27849,Entire home/apt,384,3,76,2021-06-20,3.27,2,114
599607,Backyard Treehouse Flat,2954330,Kim,,Midtown,32.74259,-117.17566,Entire home/apt,132,1,4,2021-05-02,0.38,1,358
602985,Quaint Historic Beach House,6627782,Sarah,,Ocean Beach,32.74566,-117.24986,Entire home/apt,197,3,191,2021-05-17,2.33,2,287
604169,"BOAT, BED & BREAKFAST - ""SLIPAWAY"" - 45'  Ketch",2990799,Shaun,,Midtown District,32.71937,-117.22115,Entire home/apt,288,2,45,2021-07-09,0.44,5,64
606508,"condos in San Diego, CA",103427,Jacqueline M,,Core,32.71816,-117.15442,Entire home/apt,282,2,1,2015-06-10,0.01,5,365
610920,La Jolla Beach Beauty ~ 3bd/2ba walk to beach/surf,3028993,Kimber,,La Jolla,32.81244,-117.26835,Entire home/apt,700,3,6,2021-05-24,0.06,1,131
611250,Walk to bay downtownn Priv 1/2 bath,2315442,Michael,,Park West,32.72784,-117.16398,Private room,79,1,501,2021-06-19,8.24,10,63
616718,Priv Bath Walk to Bay/downotwn/park,2315442,Michael,,Park West,32.72636,-117.16461,Private room,98,1,649,2021-06-30,7.74,10,63
631271,Downtown San Diego Loft,1121416,Andre,,East Village,32.71553,-117.15377,Entire home/apt,119,30,106,2021-06-26,0.99,2,132
637308,La Jolla Castle in the Sky,3178591,David,,La Jolla,32.83984,-117.26885,Entire home/apt,1324,4,2,2020-09-29,0.02,1,252
651542,Spanish Revival Home with a View,3006274,Kathryn,,Midtown,32.74323,-117.17623,Entire home/apt,179,2,176,2021-06-26,2.62,2,238
653299,*Prime Location!!*99 WaLK Score*,3285020,Rita,,Marina,32.70825,-117.16245,Entire home/apt,226,28,16,2020-06-14,0.36,1,102
655822,Andrade  Spa In Sunny San Diego CA,2356843,Penelope,,Rancho Penasquitos,32.9524,-117.11426,Entire home/apt,250,5,11,2021-01-02,0.20,1,310
657051,South Park Studio disinfected + JACUZZI courtyard,3310631,Sean,,South Park,32.72266,-117.12402,Entire home/apt,190,1,194,2021-05-21,2.05,1,73
670830,"Walk to bay/dwntwn/parkZoo, parking free/Lavender",2315442,Michael,,Park West,32.72632,-117.16597,Private room,95,1,529,2021-06-27,6.34,10,85
674234,"1/2 br condo in San Diego, Mission Valley",103427,Jacqueline M,,West University Heights,32.76103,-117.16063,Entire home/apt,307,2,0,,,5,84
691132,"Family Beach Home, 2 Blocks To Sand",129123,Michael,,Pacific Beach,32.80756,-117.25728,Entire home/apt,494,4,7,2019-07-31,0.07,5,306
691897,"BOAT, BED & BREAKFAST - ""Dauntless"" - 46' Hampton",2990799,Shaun,,Midtown District,32.71937,-117.22115,Entire home/apt,294,2,32,2021-06-27,0.51,5,70
693579,1 Bed Apt- Ideal for Travel Nurse / Grad / Coder,3547828,Blair,,Balboa Park,32.7159,-117.14481,Entire home/apt,64,30,1,2019-12-29,0.05,21,210
723387,Perfect PB Spring/Summer Getaway!,3736562,Renee,,Pacific Beach,32.79429,-117.24269,Entire home/apt,223,1,95,2021-06-18,1.29,5,293
741131,One Bedroom Ocean View San Diego Central EZ Park,1291828,Tomio,,Linda Vista,32.79647,-117.17435,Entire home/apt,89,30,57,2019-08-31,0.59,5,331
743453,"Quiet, relaxing, big & private room",3894707,Pamela,,Clairemont Mesa,32.81007,-117.18615,Private room,55,4,296,2018-11-06,3.52,1,202
752725,Vintage 1928 Craftsman Cottage outdoor living & AC,1028287,Rick,,North Hills,32.74411,-117.13947,Entire home/apt,186,7,52,2021-07-05,0.89,2,133
756856,Sunset Cliffs hill-top private room,3964809,Betsy & Stan,,Wooded Area,32.7256,-117.25183,Private room,104,2,100,2021-07-05,4.34,1,52
765407,Cute Ocean Beach 2 Bedroom House!,4035606,Liz,,Loma Portal,32.74881,-117.2401,Entire home/apt,185,2,109,2020-03-09,1.51,1,11
768093,"family friendly, close to the beach",302986,Isabel,,Pacific Beach,32.80769,-117.24242,Entire home/apt,249,4,34,2019-07-31,0.35,2,135
778962,"1 of a Kind!  North Park, Hillcrest",1502676,Aaron,,North Hills,32.7505,-117.14171,Entire home/apt,135,1,275,2021-06-12,2.89,4,16
789549,"Modern, Bright and Beautiful Across From Ballpark",4160438,Evan,,East Village,32.70918,-117.15443,Entire home/apt,169,26,18,2021-06-02,0.22,2,113
797668,Mission Beach Family Paradise. Beach & Bay fun,4200720,Mark,,Mission Bay,32.75994,-117.2489,Entire home/apt,299,2,281,2021-06-25,4.46,1,225
803261,"LaJolla==The Jewel, Ocean getaway, near UCSD 4you2",4227796,Luci,,University City,32.86913,-117.2192,Private room,66,15,18,2020-07-01,0.30,1,68
810931,Clean/Private BDRM/ Ideal for Grads/Intern/Coder,3547828,Blair,,East Village,32.71724,-117.15306,Private room,37,1,2,2019-03-04,0.08,21,316
816942,"Great Location, Affordable & Fun!",3969352,Aaron & Jenny,,Grantville,32.78608,-117.10822,Entire home/apt,125,31,107,2021-05-30,1.34,1,181
821576,"Surf, sand, comfort & great price!",129123,Michael,,Pacific Beach,32.80691,-117.25604,Entire home/apt,204,3,32,2021-07-03,0.31,5,246
821991,Early 1900's Carriage House w/Views,4316337,Brook & Justin,,North Hills,32.74474,-117.13012,Entire home/apt,102,2,385,2020-08-21,6.63,1,163
853488,"★★★★★ C-19 CLEAN Memory Foam Full Bed, Desk & Wifi",4456805,Hawk,,Mira Mesa,32.92049,-117.14839,Private room,89,31,31,2020-08-10,0.37,6,176
868988,Stay on the Beach in San Diego,3066335,Will,,Mission Bay,32.76817,-117.24933,Entire home/apt,281,3,32,2021-07-08,1.52,1,51
873742,Welcoming Bungalow close to it all!,4371822,Heather & Mike,,South Park,32.72521,-117.1274,Entire home/apt,122,3,488,2021-07-06,5.75,1,308
885550,Centrally Located In Mission Valley,2806365,Catherine,,Grantville,32.78346,-117.10798,Entire home/apt,110,30,25,2021-06-29,0.45,2,278
886970,Private Backyard Resort Oasis,14635886,Peter & Diana,,Rancho Penasquitos,32.96419,-117.12139,Entire home/apt,708,3,6,2021-07-02,0.24,2,6
887573,Cozy Room in Pacifc Beach,4706066,Dragos,,Mission Bay,32.79113,-117.23302,Private room,51,3,71,2019-06-19,0.84,1,310
888310,Luxury Condo  Close to Downtown San Di,3142348,Don,,Park West,32.72904,-117.16486,Entire home/apt,89,30,12,2021-03-31,0.32,3,137
906070,Luxury Condo Del Mar(Carmel Valley),4849153,Raj,,Carmel Valley,32.94909,-117.23244,Entire home/apt,78,10,22,2021-06-21,0.21,1,151
908300,Calming Retreat By #1 Beach,3102978,John,,Grant Hill,32.70683,-117.14059,Entire home/apt,104,2,210,2021-07-09,2.09,4,104
908965,Mission Bay Hideaway,57109,William,,Mission Bay,32.78673,-117.25305,Entire home/apt,199,5,25,2021-06-18,0.25,2,263
914317,Amazing Cottage at the Beach!,4374657,Joanie,,Ocean Beach,32.75117,-117.25125,Entire home/apt,169,2,566,2021-07-06,6.66,3,106
918743,PRIVATE BATHROOM! COZY & QUIET  :),4934787,Kr,,College Area,32.76313,-117.0798,Private room,55,20,105,2020-09-30,1.45,1,229
925146,Windansea 2bd; check calendar for special $,2409798,Terry,,La Jolla,32.82857,-117.27858,Entire home/apt,291,1,237,2021-06-30,3.29,7,92
925170,$100-150 night--Windansea #3,2409798,Terry,,La Jolla,32.82714,-117.27705,Entire home/apt,126,1,362,2021-06-28,4.43,7,114
935860,"Zen House, Quiet Neighborhood",5049504,Dave,,Serra Mesa,32.79328,-117.14683,Private room,70,2,11,2021-04-10,0.21,1,359
937720,"Charming, lovely home in San Diego",5062900,Susanna,,Balboa Park,32.72853,-117.13283,Entire home/apt,160,2,19,2021-06-22,0.20,2,167
942915,Wow! Oceanfront 2 BR! -  810,8184593,Marc,,Pacific Beach,32.79906,-117.25752,Entire home/apt,409,3,20,2021-03-26,0.71,24,195
960642,Dual Level High Rise Penthouse-Near Padres Stadium,1457673,Kit,,East Village,32.70962,-117.15445,Entire home/apt,135,30,4,2019-02-25,0.07,10,197
962857,WORK & PLAY ON FIFTH AVE GASLAMP SAN DIEGO,562621,Pipi,,Gaslamp Quarter,32.70775,-117.16069,Entire home/apt,138,30,21,2020-09-18,0.21,1,195
964412,Perfect Oceanfront 1 Bedroom! -1006,8184593,Marc,,Pacific Beach,32.79923,-117.25734,Entire home/apt,385,3,7,2021-05-31,0.07,24,317
977879,Pacific Beach Oceanfront 1 BR! - 1107,8184593,Marc,,Pacific Beach,32.80074,-117.25908,Entire home/apt,385,3,0,,,24,0
977917,Pacific Beach Oceanfront 1 BR! - 207,8184593,Marc,,Pacific Beach,32.8009,-117.25708,Entire home/apt,385,3,15,2021-05-23,0.15,24,319
977935,Incredible Oceanfront 1 BR! -  209,8184593,Marc,,Pacific Beach,32.79963,-117.25728,Entire home/apt,385,3,4,2020-09-24,0.04,24,43
977954,Amazing Oceanfront 1 BR! -  406,8184593,Marc,,Pacific Beach,32.80122,-117.25934,Entire home/apt,385,3,10,2021-07-13,0.30,24,331
977963,Fantastic Oceanfront 1 BR! -  509,8184593,Marc,,Pacific Beach,32.80108,-117.2589,Entire home/apt,385,3,4,2020-09-15,0.04,24,198
977985,Amazing Oceanfront 1 BR! -  609,8184593,Marc,,Pacific Beach,32.79835,-117.25596,Entire home/apt,385,3,26,2021-06-17,0.57,24,321
978168,Pacific Beach Oceanfront 1 BR! -  706,8184593,Marc,,Pacific Beach,32.79644,-117.25628,Entire home/apt,385,3,5,2021-07-13,0.11,24,350
978187,Wow! PB Oceanfront 1 BR! -  709,8184593,Marc,,Pacific Beach,32.79619,-117.25586,Entire home/apt,385,3,16,2021-07-06,0.48,24,225
978199,Fantastic Oceanfront 1 BR! -  809,8184593,Marc,,Pacific Beach,32.79824,-117.25601,Entire home/apt,385,3,13,2021-07-06,0.34,24,300
978206,Pacific Beach Oceanfront 1 BR!,8184593,Marc,,Pacific Beach,32.79911,-117.25718,Entire home/apt,385,3,8,2019-07-16,0.09,24,164
978275,Fantastic PB Oceanfront 2 BR! - 205,8184593,Marc,,Pacific Beach,32.79943,-117.25704,Entire home/apt,606,3,17,2021-06-27,0.38,24,300
978319,Amazing PB Oceanfront 2 BR! - 508,8184593,Marc,,Pacific Beach,32.80078,-117.25895,Entire home/apt,606,3,4,2020-10-18,0.09,24,195
978349,Pacific Beach Oceanfront 2 BR! - 603,8184593,Marc,,Pacific Beach,32.80114,-117.25841,Entire home/apt,606,3,4,2020-11-29,0.12,24,240
978368,Fabulous Oceanfront 2 BR! - 610,8184593,Marc,,Pacific Beach,32.80111,-117.25744,Entire home/apt,606,3,12,2021-05-23,0.12,24,217
980232,Fantastic Oceanfront 2 BR! - 708,8184593,Marc,,Pacific Beach,32.8009,-117.25871,Entire home/apt,606,3,4,2019-09-22,0.09,24,289
980392,Luxurious Oceanfront Corner 2 BR 801,8184593,Marc,,Pacific Beach,32.80119,-117.25896,Entire home/apt,606,3,4,2019-08-04,0.04,24,273
980406,Amazing Oceanfront Corner 2 BR - Incredible View!,8184593,Marc,,Pacific Beach,32.79901,-117.25725,Entire home/apt,630,3,7,2021-07-10,0.07,24,231
980434,Beautiful Oceanfront 2 BR! - 910,8184593,Marc,,Pacific Beach,32.79924,-117.25705,Entire home/apt,390,3,4,2019-05-27,0.10,24,0
990185,4 bed/2 ba Family Retreat in SD,4888818,Teresa,,Mira Mesa,32.91983,-117.14921,Entire home/apt,151,4,13,2019-07-31,0.21,1,191
998231,Gorgeous Convenient San Diego Home,2527764,Kathy,,Linda Vista,32.7813,-117.18205,Entire home/apt,200,28,96,2021-06-20,1.14,1,327
1003174,Charming cozy bedroom in San Diego,5062900,Susanna,,Balboa Park,32.72829,-117.13077,Private room,60,1,12,2020-10-01,0.13,2,196
1034805,Kid Friendly Home Blocks From Beach,5695845,Stephanie,,Pacific Beach,32.80629,-117.24603,Entire home/apt,299,6,15,2021-07-11,0.31,1,175
1037247,Windansea #1; Check calendar for special $$,2409798,Terry,,La Jolla,32.82882,-117.27689,Entire home/apt,123,1,435,2021-06-28,5.49,7,86
1060753,Modern Loft in Gaslamp + Parking,3752828,David,,Gaslamp Quarter,32.71278,-117.16191,Entire home/apt,450,31,45,2021-02-28,0.46,3,255
1063149,Modern townhouse with luxury spa,5851927,Tyler,,North Hills,32.75169,-117.13169,Entire home/apt,300,4,59,2020-02-23,0.60,1,12
1072842,The Best Place In South Park!,5901435,Justin,,Balboa Park,32.72254,-117.12924,Entire home/apt,150,2,119,2021-06-15,1.63,1,147
1080319,Stacey's 2 Bedroom Beach Home,5942374,Stacey,,Mission Bay,32.76117,-117.24918,Entire home/apt,295,1,124,2021-06-11,3.64,11,261
1080326,Stacey's 3 Bedroom Beach Duplex,5942374,Stacey,,Mission Bay,32.76047,-117.24995,Entire home/apt,449,1,4,2020-06-29,0.23,11,242
1080335,Stacey's 5 Bd Water View Beach Home,5942374,Stacey,,Mission Bay,32.76104,-117.2495,Entire home/apt,784,1,27,2021-04-08,0.33,11,254
1083576,"Quaint Cottage Heart of North Park, Location A+!",869862,John,,North Hills,32.74577,-117.13193,Entire home/apt,116,1,538,2021-07-10,6.30,2,305
1083946,Furnished Entire Home/Condo in Downtown/San Diego,5959985,Matt,,East Village,32.71703,-117.15313,Entire home/apt,179,30,1,2018-09-05,0.03,2,257
1097960,Central Pacific Beach Fun Bike Cottage,5522580,Jacquelyne,,Pacific Beach,32.79854,-117.24415,Entire home/apt,119,1,707,2021-07-09,8.40,1,28
